,game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary
178,716545,2023-09-17T17:40:00Z,2023-09-17,R,Scheduled,Cincinnati Reds,New York Mets,113,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-09-17 - Cincinnati Reds @ New York Mets (Scheduled)
179,716535,2023-09-18T22:40:00Z,2023-09-18,R,Scheduled,New York Mets,Miami Marlins,121,146,N,1,,,,,0,0,,,4169,loanDepot park,[],,,,,,,2023-09-18 - New York Mets @ Miami Marlins (Scheduled)
180,716523,2023-09-19T22:40:00Z,2023-09-19,R,Scheduled,New York Mets,Miami Marlins,121,146,N,1,,,,,0,0,,,4169,loanDepot park,[],,,,,,,2023-09-19 - New York Mets @ Miami Marlins (Scheduled)
181,716503,2023-09-20T22:40:00Z,2023-09-20,R,Scheduled,New York Mets,Miami Marlins,121,146,N,1,,,,,0,0,,,4169,loanDepot park,[],,,,,,,2023-09-20 - New York Mets @ Miami Marlins (Scheduled)
182,716490,2023-09-21T23:05:00Z,2023-09-21,R,Scheduled,New York Mets,Philadelphia Phillies,121,143,N,1,,,,,0,0,,,2681,Citizens Bank Park,[],,,,,,,2023-09-21 - New York Mets @ Philadelphia Phillies (Scheduled)
183,716481,2023-09-22T23:05:00Z,2023-09-22,R,Scheduled,New York Mets,Philadelphia Phillies,121,143,N,1,,,,,0,0,,,2681,Citizens Bank Park,[],,,,,,,2023-09-22 - New York Mets @ Philadelphia Phillies (Scheduled)
184,716466,2023-09-23T20:05:00Z,2023-09-23,R,Scheduled,New York Mets,Philadelphia Phillies,121,143,N,1,,,,,0,0,,,2681,Citizens Bank Park,[],,,,,,,2023-09-23 - New York Mets @ Philadelphia Phillies (Scheduled)
185,716454,2023-09-24T17:05:00Z,2023-09-24,R,Scheduled,New York Mets,Philadelphia Phillies,121,143,N,1,,,,,0,0,,,2681,Citizens Bank Park,[],,,,,,,2023-09-24 - New York Mets @ Philadelphia Phillies (Scheduled)
186,716430,2023-09-26T23:10:00Z,2023-09-26,R,Scheduled,Miami Marlins,New York Mets,146,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-09-26 - Miami Marlins @ New York Mets (Scheduled)
187,716411,2023-09-27T23:10:00Z,2023-09-27,R,Scheduled,Miami Marlins,New York Mets,146,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-09-27 - Miami Marlins @ New York Mets (Scheduled)
188,716404,2023-09-28T23:10:00Z,2023-09-28,R,Scheduled,Miami Marlins,New York Mets,146,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-09-28 - Miami Marlins @ New York Mets (Scheduled)
189,716393,2023-09-29T23:10:00Z,2023-09-29,R,Scheduled,Philadelphia Phillies,New York Mets,143,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-09-29 - Philadelphia Phillies @ New York Mets (Scheduled)
190,716376,2023-09-30T23:10:00Z,2023-09-30,R,Scheduled,Philadelphia Phillies,New York Mets,143,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-09-30 - Philadelphia Phillies @ New York Mets (Scheduled)
191,716355,2023-10-01T19:10:00Z,2023-10-01,R,Scheduled,Philadelphia Phillies,New York Mets,143,121,N,1,,,,,0,0,,,3289,Citi Field,[],,,,,,,2023-10-01 - Philadelphia Phillies @ New York Mets (Scheduled)
